RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30
395113,100,"Spokane, WA",msa,WA,762.1583721854005,769.2527075770142,779.4994241824112,785.621174314233,789.5477850046695,794.5963632083191,797.8959560190737,805.2384394126312,801.5452883733033,799.3215178988052,799.488497792935,804.0796462576769,812.0441505411625,817.7898824678741,825.7801447593605,832.098222329461,843.9896537703746,850.5238267134472,856.9797873218248,854.1266262350557,860.0413557685824,864.2983864203132,866.7525823744397,867.6359897058663,873.5552251843973,888.1768083373506,893.8378185789002,898.0631411231127,905.6438774625065,919.2748370467051,926.7018990230778,929.191257298326,927.2025008612495,930.8572085097128,928.4829416285827,926.8004643916343,922.9241969407267,947.3365184145657,969.6471915393356,991.132348714644,992.6805303202746,999.2567718944001,1005.6857644750717,1005.970393493015,1003.6930647077681,1000.2549697403036,1000.6261643451755,1001.8656862732737,1013.4810531736468,1020.2040408532126,1032.9296417654114,1039.0740605228648,1053.4544675940022,1065.0630681217242,1077.7039225417504,1073.7202264031455,1076.329804699249,1072.7391166363084,1075.2295284635215,1066.1246682516314,1069.2961906990947,1079.7923014473959,1101.101262333093,1108.5919933695493,1115.5890792190635,1118.3523174013974,1134.2155373891237,1149.8259967293843,1165.042520909601,1168.4010135909714,1163.7420677044172,1163.3042103741095,1175.7537287410612,1201.7375294510557,1232.5554425769637,1278.617751038791,1335.5800922317171,1392.337813256772,1428.2707656418495,1443.1721180425159,1439.7559455577966,1422.6959077595961,1402.610793778252,1390.2482497145597,1398.7451140266608,1414.0967792395109,1434.4502018034243,1457.4312231530112,1481.7978844860206,1497.7923286625307,1505.252158632931,1508.0657521282087,1512.2008508189488,1503.9990982773766,1490.313855780295,1473.67962102877,1465.6364411752286,1459.7965063735699,1468.83877376495,1478.414941263456,1497.0300629036437,1497.0557618031446,1502.0743614213072,1503.1967155646416,1510.536453154564,1515.1327905809237,1508.335434276257,1506.963363876726,1504.659036818149,1510.4241899541905,1517.4153073999962,1516.5127907287242
395075,101,"Scranton, PA",msa,PA,727.6414862101263,728.101669828067,730.3473210174332,727.2135924528835,725.4146986692529,724.5104554080018,727.7019931699565,735.0917758803698,741.6585386453239,741.2281219358546,739.6596032505317,748.503472454103,744.695946034927,744.448514855574,741.8201791906547,761.7077004876796,761.3921677119166,768.2288892483399,768.0795845861044,781.8019071094731,774.5419934823562,770.9619933772177,757.3245349326106,752.071850823211,748.8683665087374,760.7523683446002,771.8647056815983,774.2356554585701,775.0558153922796,775.0274899742872,780.0768429536809,785.1635032897738,786.9376806997352,791.7576995927038,789.1328031236535,802.2847898337218,791.0322518465329,798.2408746601064,794.6701738667197,813.1679407078127,817.6445173793921,820.9766329549914,822.3707965972791,821.1048592529846,825.5604203862848,826.1606759823998,828.4432613278216,830.5351919423903,830.7117408361075,839.6695532769567,842.8903143597826,854.4719521744428,855.5219991204256,862.1528199906629,858.5673264702275,863.0819300161629,866.6129705833573,870.7543528351031,873.767840005477,872.800105893815,872.697810078767,872.422054107299,877.8830669254644,882.5100863150519,897.4452835589985,900.9278914706019,916.8503910974629,924.0684296658686,933.5363249181719,940.8443315798548,937.7145847550759,953.0897061028213,962.502406576915,976.0963749451664,980.6165730246189,994.7914768042973,1011.2138855647363,1029.0192285011462,1046.1515833298506,1057.8074898951159,1070.5702767826215,1076.6199023505624,1080.260845115112,1078.626076034478,1082.5935865494844,1092.5410934577562,1113.2136161836218,1127.7878059657971,1139.312661749952,1142.3090328335154,1146.7334018472907,1164.447649391427,1176.927501635869,1180.5472355155675,1167.8596461967127,1164.479830938421,1167.1775109622724,1172.9355200025018,1169.642586954047,1173.8592422392328,1185.9272651798983,1203.2398936540574,1203.357463179886,1208.780973637483,1215.6378809055689,1231.1512340229049,1228.7249353501552,1224.6685732257058,1220.048386913103,1238.0951250055562,1244.570705128213,1251.706185002737
394460,102,"Chattanooga, TN",msa,TN,859.1271287789987,865.9434873217554,868.7060965753591,860.6611708596,861.6063863713447,867.3348750333256,884.9409064192397,880.9205146298027,887.2952644534486,889.033258434526,897.340974676689,888.0706464023222,895.1755260923151,895.5988491548201,917.7190774216364,917.9655968144561,936.786751056087,926.0514342540947,924.4429509393246,902.4872090510818,901.8165969089142,912.2872945757882,927.8709215221733,923.979045121411,922.9807065273079,926.240187181267,941.5630257928742,944.2723277816854,944.7746225756459,948.0123742853327,954.4664991554822,956.8119774300122,957.8327095397527,954.4630446997093,950.6693093776124,959.0577688582174,968.6581181886024,979.4974768839519,983.9352704998969,989.9544807131815,1001.6362464759605,1005.7327992968983,1004.656036533575,1001.1224493470452,996.8299835425909,1003.2055990536655,1013.2334831699011,1025.027169856852,1031.1583405084423,1030.5358471651039,1038.6046021585696,1045.6628139573584,1059.759822467019,1063.0551472807372,1063.3315564150685,1063.1689953360026,1062.556448765893,1062.3139028598623,1058.9615741766804,1064.132447072629,1071.8964501078199,1078.5063699333284,1080.4890793019106,1095.6437967549896,1103.1357128350155,1108.1937774186788,1106.1162496355682,1120.9108442011513,1135.3919093625088,1146.4239095997702,1148.959311484384,1159.3087772518768,1162.0090627313325,1163.3729763352674,1171.2104853320945,1193.4586127555733,1223.1910005546733,1242.3995849802593,1265.3377393341448,1283.1709923013254,1304.6954285041045,1319.439464987245,1331.4013997820266,1345.704968175302,1353.47776582802,1371.1105696508787,1387.8172569790738,1407.8053124063513,1428.9552989048916,1442.1958701702442,1445.858802137076,1444.5501321675724,1447.0484955278905,1452.2795432449236,1452.6675896742142,1440.7491608886314,1452.4349957340742,1459.0210777253717,1479.1990679106927,1482.5381681131387,1488.6285739973148,1499.0762358728134,1514.86146538158,1527.7812739482629,1533.5268093333673,1534.5346950610146,1532.8929908939858,1531.0066086348756,1529.00744279546,1531.8359811544556,1532.0108494955305,1543.02749356024
394871,103,"Modesto, CA",msa,CA,970.5480853297706,968.126383225504,973.9995863164456,971.2536080376755,993.1599700186399,1006.7504236800696,1022.5809763910846,1020.3087356660034,1023.6420873771139,1026.6229127944214,1032.3680582550603,1033.7599722010589,1030.9102988311884,1044.7476949456382,1067.684651215968,1090.8913050048156,1099.7907847795118,1109.7810280465526,1120.5990981849518,1133.2973303680433,1130.372314280617,1133.816676374126,1136.948938742577,1142.2332705090712,1151.4351677154177,1162.4903150041173,1176.4280437151992,1188.3582681081116,1198.9323569223952,1219.2184488492542,1232.6953523225054,1239.4052133973398,1240.7354514177855,1223.8280102340225,1222.1456138125975,1219.883273182836,1238.9571937574601,1243.3335165898604,1256.8270728854989,1267.827431548869,1285.7677869839017,1295.7722601172202,1302.5989607981323,1308.5274165032595,1310.8356539074396,1315.8189751268997,1316.4260247353805,1324.1622898909156,1319.4767639344307,1323.5769202528434,1320.5030218723464,1339.51661463941,1352.7848524905307,1368.1031869667077,1369.6526895722116,1377.3447612976283,1376.464244261662,1382.2542739448936,1375.6145113838575,1386.2436853661777,1389.3061015686383,1406.1822242023968,1422.6208217479991,1427.8328643727123,1438.895415210267,1442.1809554073182,1461.4368569656501,1473.2839603523923,1477.918198823578,1502.1861027002694,1513.248762230588,1528.8829001154206,1541.5948958673623,1549.8874081206893,1574.5980378936301,1582.7806022372963,1625.5038570141419,1653.7469387227657,1690.8159138445942,1706.039998852978,1705.5001646502485,1706.6762723158274,1712.5900458545402,1737.9724156759037,1752.3961930764883,1767.476161943823,1785.0735326799297,1808.4063563191976,1817.5541354162256,1825.0837182232692,1827.035494866232,1838.9118059430584,1841.597368586898,1838.8308023232175,1827.2368192937818,1820.6839234093975,1836.510222074984,1839.7246123562668,1852.2534391927102,1850.2157164143784,1872.5181299588346,1881.1816760440147,1888.9483000320047,1897.358441971143,1896.3078470268124,1903.3525542626467,1892.757233397307,1899.600015213019,1897.030917169474,1906.7997413176024,1922.9478299861437,1936.6685185185186
394768,104,"Lancaster, PA",msa,PA,828.7029618375918,827.7187817507905,835.0142931015728,842.6338528946095,851.3794306028517,853.4770219973792,854.5206098284997,850.0386957678862,851.1512616829631,857.3375844589137,859.7860448176023,862.0267132074606,857.4801949068057,857.5640699077787,856.2864438868712,868.3623178181742,881.8008649975513,893.9968118725126,894.1634377063282,891.3679824460478,883.1919589072368,881.428950470647,880.8646007208994,888.2000283702665,893.4926080517113,899.3747120476983,901.5024094999736,906.1802809661968,907.8192255927455,914.1186154308423,920.2755264748663,926.6635661729154,928.4248678637535,927.1175068938803,929.1852444753441,930.3795268967523,929.7092217709506,938.9163125323553,949.2401089788356,955.6508497225449,955.3462552194342,955.2318504152169,960.1456922105951,964.2366229732322,970.582032376746,972.9454744191609,976.0903479744047,973.9493234698332,978.2843162709904,981.6341035803845,991.5490584983388,992.9022689169259,995.9055773633339,995.2365639682309,1000.7699933954784,1000.6381253346274,1005.2401934073613,1007.3217393983203,1013.1280349379941,1011.991438628274,1014.8569384481079,1019.0582571285894,1027.0625016294075,1029.2180169741675,1033.1385002054988,1038.8323298868677,1048.5341681009681,1055.0455869907937,1065.2845020131401,1072.5630850958757,1081.4894892080522,1086.9702701188628,1092.7401204353903,1100.198584320614,1109.9659796548149,1123.0962240988306,1135.7977601136924,1147.6472718537493,1162.4234623568545,1175.8226948781185,1185.689954909696,1199.149421128552,1207.0900793207854,1218.933883844184,1215.696272944659,1225.2829557001946,1235.898388728347,1258.6808202949842,1272.170404499124,1288.0200587661711,1291.8583047755476,1303.5305364262576,1300.924830145545,1317.2267628094644,1313.5717479439609,1316.3270451521119,1311.06488567404,1326.9612270647033,1342.698738648824,1356.2148161287557,1358.947422483021,1371.3843081432135,1379.5211962611033,1386.3731095329438,1388.3481870548778,1388.1829014480866,1392.8307887298006,1395.8117712782891,1392.8797933537398,1396.9151504529975,1393.637924019295,1408.0126601965906
394997,105,"Portland, ME",msa,ME,1226.528923145519,1232.361323022049,1232.202934724694,1257.1864472732116,1273.1890815502306,1303.202339201211,1309.3048338170786,1322.9170426275114,1304.8289946525306,1292.6490325690527,1286.9496088359983,1291.617075512037,1290.4293192012176,1305.7267649683313,1325.7814286749972,1355.4767791318225,1368.0301284296436,1379.5200401616753,1386.7956056445557,1406.4820907660617,1398.5577639518565,1389.6235575050591,1346.3999030633993,1366.279872027301,1377.7650247216488,1393.7156695826714,1400.5433484286143,1400.4271829068605,1423.7457978364425,1428.5880872440935,1448.9675630675715,1449.3050063249136,1444.6713357023332,1433.6730866822627,1425.2022954217737,1415.6069557686078,1413.2000663639417,1426.149039639605,1451.212778834909,1473.2068389610283,1483.604399613302,1491.5817366592678,1485.927466332084,1498.132097006927,1501.400252846163,1501.1074834312872,1486.8123699289715,1468.96639611783,1476.2858491895427,1490.949107247948,1519.7420234580602,1555.0966368006646,1570.4463641565399,1581.3179759945435,1574.1411598622394,1562.1879837657195,1553.8377856325005,1546.5303108777825,1553.0829962153264,1552.918778919163,1559.684380957744,1584.6044597149476,1613.9226279744728,1623.6694937704142,1623.6946600270321,1637.5257824287814,1663.9719928265774,1676.042465368343,1673.7009950998836,1687.9052965378778,1698.9074333241715,1703.004986939971,1699.604479993876,1709.128811976971,1740.9843264747844,1763.3600550896645,1799.4307842954465,1831.6890613397147,1880.765150784197,1904.8982332557894,1912.2270611167087,1905.837600222382,1903.8940884174517,1917.7659043463407,1918.330173939213,1927.0380246611064,1953.0849677599945,2000.995243402825,2051.4359277083017,2076.62929852264,2103.95263748987,2133.152051218317,2133.9428069152136,2130.489308631095,2104.0217621029637,2084.2176774758764,2056.271189259576,2074.1922259271614,2105.2986881642537,2161.9667737131153,2187.536291673791,2217.762608903715,2239.435382907709,2240.018683665267,2236.4533824909804,2203.7971386136933,2194.733344082194,2157.567923654905,2164.0370126531593,2171.3301014904036,2236.3670663778876,2272.405992638601
395245,106,"Youngstown, OH",msa,OH,,,,,,,,,,,,,,,,,,645.7803562873049,645.1977685202332,650.5578008625753,665.4703055690585,658.0828261134038,649.7429162462156,639.626369325978,648.9934910699835,655.9128112339015,660.476741223275,660.6090857359147,662.5629719836694,663.6077777037383,666.9489830197217,666.6649514086408,660.0997658498005,664.4512144385245,667.2572516103758,671.2523468438959,665.8185002105072,665.178656975961,676.6962285044061,676.4414805473831,685.3401260798751,684.659329729278,691.6952875601684,689.3292255849724,694.7889913565483,699.0083376377784,699.7260960546305,699.2768328877208,698.8633290637662,704.1432484843508,706.8998917987317,702.1437779318288,704.0676871081318,707.7052657277401,713.5464174754527,711.2107925814643,709.3164884555583,715.8820734335019,721.5510492580631,720.576462372784,715.4269170942075,716.8031905279322,726.2679281383216,736.080794765023,744.175087877483,745.423242598833,754.5267411783796,758.316025488785,771.1918224073619,766.6966292297038,770.2410908963399,762.5149514661639,777.6181741671913,786.7992246797279,803.0600134720132,810.4850431226935,819.1778878379022,836.0749252938616,843.3390468836946,868.1280334789705,867.3678796605376,881.787319712994,875.4865906809265,887.6644255845799,882.7912140251404,885.0210688596809,888.8003586679658,902.6704444924703,900.6502313066109,900.8741416893964,899.2234839523791,909.1947779829991,915.4981188274445,923.1154774140155,925.906743100645,928.1686813515298,936.000066904896,948.9579780272408,949.9218239534605,955.0418800766994,956.824223424204,960.8199588850844,960.7713169051303,951.0487914293147,960.5874846265629,965.7945419709871,983.8779586463754,992.9688090259223,991.6024965836804,985.9312433213563,992.8601889040149,1007.7078477078477
394770,107,"Lansing, MI",msa,MI,673.368492655323,691.4093387092175,694.364555811656,701.1351728923802,695.5739086037446,698.7188992772404,697.9306408377951,705.9591183777939,707.6469091789079,709.4193271776488,705.5886009378818,703.8860219635158,703.4157307100346,700.619598171639,710.844118515344,719.1335098025061,725.5488047231908,726.2520780460139,728.4224632230959,733.5354753986888,730.9341818591029,732.3550969341981,732.0463188624657,731.1436525699319,730.5174013779772,731.5636254050768,741.7199966443299,744.4415145890289,754.5693340839322,752.511697254965,749.6495224481885,747.3677899207945,757.1218586782487,767.8752699849659,768.2587417040027,760.7427762544846,759.213068262069,758.8300561936501,767.9972616076723,772.9766599151915,781.6942380180528,783.5075043320243,788.79111567428,790.7830770073223,798.2664546275295,803.2238107803125,810.0963822439292,801.7123763864951,794.9195607134864,792.1970436697087,803.4457302614585,817.1200465835688,823.4650394924588,823.4289536738968,821.520412801552,828.6500057066755,837.9938935128273,843.1139645279899,841.2999457674389,828.0481764828702,827.441505934047,829.6579589756518,842.539436052889,852.9042288541463,857.9774860813667,860.2739575368098,862.4501771811925,871.3629153234389,884.0818647253296,890.4382349091727,890.0462140968775,896.9541887992464,899.2705456325018,912.4872188281602,912.0626441858157,919.4057746160864,923.3324466462878,934.1812390243041,941.3054000345837,955.1935730178152,962.3485661657319,971.4433476560504,975.7749371324782,981.1057515614609,990.3931258267927,991.8982019628153,1008.3934712779117,1020.1880063504021,1038.172024396144,1043.6106905998352,1044.1464460476443,1059.5705856760667,1058.6935694111828,1067.8990943328765,1059.769099646558,1069.1977418130693,1068.5850695484123,1071.345651130822,1071.1977435651124,1079.7607153459662,1076.825923384617,1074.9699128964282,1078.5290038144126,1083.491635028005,1095.7142672985567,1103.1346584798432,1131.6945990721724,1130.481695998027,1129.6663990465913,1129.0826948159265,1141.251688865952,1149.6210256410257
394590,108,"Fayetteville, AR",msa,AR,936.5350153567981,942.0099748818894,949.3973022307011,953.3963813393282,955.4248608872994,973.1335402255731,976.3498029188984,979.5112510326388,970.1893527742861,966.5816890139276,972.804978011422,977.7246312278164,984.9256179786737,986.2366050742361,991.4586705475539,1002.110657427093,1010.8550130887885,1019.2635292280444,1022.687720269205,1029.9906113231748,1020.4944267385735,1020.8645421819226,1017.945586675638,1026.49346477705,1028.8271501334816,1035.7446693315533,1044.027146281531,1050.665722469391,1052.3852156555197,1057.2712923062895,1059.5495341966066,1067.1342758650042,1066.9522263666713,1067.1189485137606,1060.3142324761463,1060.645900026117,1065.377029929388,1072.4344078875786,1081.0356553252252,1082.882154163752,1086.822934926168,1090.2038366009797,1097.5157004005637,1099.0349806527643,1097.9086880851185,1092.1896405907687,1091.7056530688294,1095.946838146342,1102.3224369518769,1109.0731903083167,1113.6847953438605,1119.990701249029,1125.9792528869407,1129.0999609620503,1131.7552181963988,1132.8370541061822,1131.6279067025653,1131.3865800828135,1127.9607796762898,1130.3987181150867,1135.815181741947,1145.4891480387475,1157.143866988584,1158.5305441497271,1161.2693366453075,1160.9745004704166,1169.6534086323725,1172.7159995231968,1181.1319099195007,1187.3848551388098,1194.8945061966563,1198.006045514604,1199.3156743494974,1209.866319966473,1217.204504278439,1234.8946972332528,1244.787192324941,1262.2055302323045,1282.9358041130688,1308.178685377906,1327.8055372948606,1334.1636169516682,1343.987547626501,1351.3685100455232,1356.0548926004833,1359.249015460922,1369.2500208342774,1392.653631530232,1415.1701588913745,1444.058016507121,1474.3308809664932,1501.2650391218085,1503.800249047235,1499.0434664646184,1500.753738400511,1511.015262099096,1520.5332334277543,1521.9037997829153,1523.7804447831504,1530.6549485530918,1536.4958621541198,1548.0712761450118,1552.0145479466105,1557.9045452970431,1563.9374580149956,1565.3543246587853,1567.2094017654676,1557.7494202643013,1561.3765056938919,1568.0184049808815,1577.0896182610268,1583.0369390473745
394589,109,"Fayetteville, NC",msa,NC,798.2894704333191,799.0633541640735,801.0825186819347,803.4107183120325,805.6073393646149,808.7193052388471,810.6128521883884,812.420052101486,810.3024890233206,808.2141793352715,806.1012203468938,806.7820725663948,808.211020714445,810.041589028093,811.665344839215,811.582154962267,813.2499524740138,816.1815756465433,819.2944546441151,822.1282805283784,822.5589481663726,819.8310343121468,817.2333439046362,815.7489291922632,819.655871680333,823.4382524927161,825.1725515565283,828.1508804391018,829.9982562667197,834.0596946281436,835.3929569976424,835.855262434125,837.297295373464,837.6827351248113,839.6602658836227,840.9484197848076,842.5502923643515,843.9156169573007,847.9468209079494,853.8138702946122,858.5052262082997,860.0098853324777,861.6487287727658,862.4550489762672,863.2716809521233,862.4692630315421,867.517922339402,870.3750332187134,878.1675068834654,885.0792221623078,888.8459760302414,894.7234541823263,896.2551141203985,900.2169484716735,900.0520552189739,902.3200987613671,904.3793439114348,906.2664560264325,909.0034748331284,911.5999529551893,914.9268354603516,920.7588643692278,931.4958807944056,936.7348770366111,946.0224573927811,953.4359869360695,965.9268726365948,971.2402403502739,984.1940352429377,993.7102373710838,1005.8954016220495,1010.8378477596267,1022.4792895661334,1034.2479305411646,1052.0330175014287,1075.2341246164642,1101.5913933837594,1122.5218618742153,1142.0493839924195,1151.630858594513,1169.811800993379,1172.1718035600372,1182.7079793760151,1194.6633784234243,1216.0782561384376,1229.9621213762377,1244.0803547383036,1260.2868743746035,1276.2244379332412,1286.5387872516103,1287.1238479674698,1298.7841074753248,1303.5511172081108,1308.6903345211942,1301.1013984571646,1296.9471744212133,1306.3261536018874,1322.1993996700419,1339.5573035070904,1342.1553786803502,1353.089050246552,1355.4907004734114,1357.5028041400021,1360.8587969070725,1365.7057151820634,1373.4329095287512,1367.9107106509719,1358.4715837121814,1363.3194569891261,1360.2539247741197,1374.898723033505,1384.5988804653807
394792,110,"Lexington, KY",msa,KY,833.4958610385933,831.6195495609059,832.743788094098,835.3627362422101,843.0172876452456,848.3722672126745,853.5620050117869,849.7363535814482,850.451565560363,851.275861755956,859.710337016978,858.6904799007076,860.0920538428824,854.8736574258766,859.8294025943278,872.9472046024894,882.8902780634297,894.8540052859598,897.0633731901095,894.6221165166954,894.6401986989144,893.3150311741211,901.0433542250345,897.9219431758073,897.8578337191007,899.6241776972032,905.7387490954793,907.7136940218321,906.4427912364251,910.8391316693412,916.1910971775363,917.9277949613468,916.8527166709998,922.0561525215722,928.4668153297266,925.5941606534318,923.0865907682785,922.6400443877175,928.6172597175442,930.5513650337261,938.7597731913156,943.8098275381252,949.4215833089302,947.3740637893277,945.9303138062578,947.51207052739,950.398174107849,954.5373342705527,954.9575611709149,956.0506497519546,958.5226370801286,960.1903428473227,965.3085409466299,971.5333213799706,977.7062627168737,982.1136767108416,985.4002162037793,987.2368908270015,984.4229258987567,978.7279200596952,980.0113548980681,980.5040355454614,985.8557183368558,985.6917253453981,989.1484898395862,994.690298024274,1007.4117353607736,1015.262734938985,1019.5861494138068,1018.4054958946602,1024.8179968409584,1030.2370648770884,1030.3321136963204,1033.0257918032696,1037.2668731061658,1053.1493104241679,1069.7956053229163,1089.4466467690052,1110.9845444075754,1131.6304797371954,1143.5296906715541,1149.4394222912733,1153.9276473453137,1158.527142205084,1160.4537740296603,1162.4002607744828,1174.1479200310914,1188.8886398233633,1209.5240545084744,1233.5370633410732,1256.1939755836086,1264.287264202446,1260.4780435947473,1254.4160157815713,1252.7256833849467,1259.395641530967,1269.4654407564337,1276.2960521318805,1283.1885846528269,1289.2984900816114,1303.0942157955633,1311.8850339676233,1321.398331079825,1332.9427294013446,1342.3924816160702,1341.5413752743189,1342.5950862716768,1337.8837722207982,1344.3472158322172,1342.4178581387168,1353.5564747541448,1361.2661999151362
394971,111,"Pensacola, FL",msa,FL,936.4189278654893,938.3446456477457,944.2180798321131,949.7375496418375,956.2784516735969,958.3233772667252,964.7317367377703,968.5346022983167,970.1072465341649,971.9217364876642,970.7874908549237,972.4261796441325,973.51923624482,977.6023001143883,983.1746888456959,988.9863059899005,997.0518293301724,1004.0598456239138,1009.90954886826,1010.9275280711333,1012.5060840399964,1011.2217120503099,1014.8518849076544,1017.3167701413533,1018.8944488091994,1018.6979455775955,1018.1361644379315,1023.0806747928202,1029.3637950155896,1038.8279306986137,1046.85164874043,1052.7690176064727,1054.852987311128,1055.1172430387298,1059.7417848406208,1067.6237505231727,1074.7091295540295,1074.6565700329274,1077.7240258531244,1081.6942341814893,1091.646597236286,1098.363525930255,1110.687168619913,1118.8822203262714,1122.0822291188288,1118.4472742937244,1122.5708917748416,1126.0662977022112,1133.4800479287933,1136.4436483005777,1146.5098926867254,1156.6989366087857,1165.4805626739683,1170.7683948175375,1177.3446785789731,1183.0416703475237,1189.885397166398,1193.9059150997646,1199.1342228991382,1193.082943903769,1197.2517023181913,1203.9794411553298,1218.1627268426505,1223.2773162221363,1228.9130545053165,1240.3834980303145,1255.955006301649,1270.0865264608883,1289.2571890406255,1298.661844405967,1305.126014878047,1312.8581225678386,1320.914105201342,1342.9100567417,1359.4449867889707,,1460.6063435192345,1500.400786004686,1536.888893697241,1574.1907772789693,1613.3399387674049,1622.473908504642,1609.45576243478,1606.1821553625534,1608.3432074094765,1627.5179857420499,1645.7014773052854,1652.4153815181971,1669.535365485432,1684.6419191460063,1704.8171441356446,1717.0078916195014,1731.2844510227537,1730.5490713477925,1714.726320864379,1693.5232559061583,1690.8839240099826,1692.8274186848848,1702.2176527641918,1710.8721147535744,1721.2208647952084,1726.6624634807433,1732.4956004618048,1745.5104584761796,1747.0968702605105,1745.999641659699,1738.1924343586015,1746.3827488875108,1743.0868396759504,1749.0409629301741,1749.5719507687993,1758.4008482825755
395068,112,"Santa Rosa, CA",msa,CA,1714.199596697786,1726.0944415713016,1750.1121538869693,1764.2577902305243,1794.2373885525078,1809.3752407218328,1822.8512704839445,1833.608165627104,1831.2204652753821,1840.7824095399053,1841.357987090554,1863.0734419010846,1883.2672138966402,1901.0741683129581,1946.8804117319382,1949.1943495656137,1978.234377745331,1975.7741011789392,1986.604934446933,1994.619994012767,1970.649781001469,1979.078554165224,1963.9562353287113,1962.094477677287,1971.1461079689307,1998.2115977163314,2020.0859650249333,2038.7380137409054,2049.1947713069935,2074.9474416409466,2080.8493026401393,2084.6031275766463,2087.0183682276743,2107.076462138502,2146.662630821337,2178.459735750806,2198.969196865099,2201.7358239159976,2220.4117794767535,2222.176409309415,2226.1304083175264,2229.362941674176,2233.8920283050447,2230.8091692450785,2212.4692763527382,2225.2075713177087,2216.9439191474758,2215.0848511713716,2193.576932329493,2200.556388550232,2207.417679068565,2220.94201877699,2230.2180200193225,2241.473429864041,2235.695653494936,2230.07457505003,2227.976669289537,2223.2198592625687,2221.468130162478,2212.5123914431642,2230.9604844487344,2234.630691964428,2240.252977655689,2233.5951883029716,2236.5746998160616,2249.3974223295377,2245.691392982356,2251.19362557877,2253.306041933662,2281.3493607811843,2285.879144357279,2286.338202176753,2273.577239533722,2283.0354156547155,2288.631553813197,2305.2059525138784,2334.564610307201,2373.361045706204,2415.5337502877305,2429.373034444442,2459.0166446112175,2453.844836132529,2474.5960274983313,2467.2561904599324,2499.439077317438,2511.3576538122716,2544.0353425773856,2574.093753480424,2602.769825648191,2616.087998735862,2613.162595953758,2607.2186871865956,2607.8396806133023,2603.6391251272466,2594.6866473934797,2594.8064624646386,2593.3913173109986,2598.1645978273345,2600.7651437863237,2619.900594888345,2644.716328511872,2659.695353985398,2663.8995781095946,2675.2222068219594,2687.4135882511814,2686.0048976585504,2688.61832519902,2678.2375835231533,2687.3162445575117,2677.818029559644,2684.217085455785,2697.5515147149417
